0.013500000000000002	16745128012171.463
0.0145	93741.03221298612
0.0155	93695.62211689707
0.0165	93689.44992984156
0.017625000000000002	9814.087052231787
0.018875000000000003	6367.063055646641
0.020250000000000004	2.433846854647482
0.02175	2.3436969528910607
0.023375	2.344223103680833
0.0251875	2.3173320030885116
0.027187500000000003	0.25423983728038135
0.029375000000000002	0.08553100888678668
0.031625	0.07707312442780859
0.0339375	0.0036909566316959694
0.036312500000000004	0.003672854515240692
0.03875000000000001	0.002201906597935184
0.041249999999999995	0.001677732550274622
0.0440625	0.0002846850377600335
0.0471875	0.00010655970487905841
0.050625	0.00010134844288758855
0.05437500000000001	9.872298534175984e-05
0.0584375	1.72099059853851e-05
0.0628125	1.4023021953961453e-05
0.068125	9.39593478396313e-06
0.07437500000000001	1.8213006192701748e-06
0.13	6.517286741299898e-08
0.14	4.505339078654274e-08
0.15000000000000002	3.107513459970694e-08
0.16000000000000003	2.1970277750653105e-08
0.17000000000000004	1.5831383291025153e-08
0.18000000000000005	1.2779209087379107e-08
0.192	1.1475992640338362e-08
0.20600000000000002	8.515793074185033e-09
0.22200000000000003	6.78113149890408e-09
0.24	4.730943488301145e-09
0.26	3.0991551987189628e-09
0.281	2.091735214047993e-09
0.30300000000000005	1.650755198460072e-09
0.32600000000000007	1.218717133503256e-09
0.35000000000000003	9.454269198527296e-10
0.375	7.326999481229785e-10
0.4	5.803190925784448e-10
0.42500000000000004	4.576602155940555e-10
0.45	3.6726439520817475e-10
0.4800000000000001	2.856865230977952e-10
0.515	2.229855003243682e-10
0.555	1.7941406360879007e-10
0.6000000000000001	1.4208516975233826e-10
0.6500000000000001	1.0919459948545649e-10
0.7000000000000001	8.591250985865952e-11
0.76	6.799685162022145e-11
0.8300000000000001	5.357465022738475e-11
0.9100000000000001	4.1967391822509166e-11
1.0	3.237880411004631e-11
1.1	2.4366263672101935e-11
1.2000000000000002	1.905335106068626e-11
1.3	1.537123203489927e-11
1.4000000000000001	1.273352529671958e-11
1.5	1.0758435096121125e-11
1.6	9.27851745889632e-12
1.7000000000000002	8.11304498738885e-12
1.8	7.198717495227762e-12
1.92	6.339991008064939e-12
2.06	5.570379271546171e-12
2.22	4.88270016241417e-12
2.4000000000000004	4.283166142700902e-12
2.6	3.716073200806812e-12
2.81	3.274641922698026e-12
3.03	2.9337263734909687e-12
3.2600000000000002	2.656617947686515e-12
3.5	2.4184849040514297e-12
3.75	2.219922691527036e-12
4.0	2.0583229337089058e-12
4.25	1.9257381406870097e-12
4.5	1.811668976347972e-12
4.800000000000001	1.7046933367044453e-12
5.15	1.607750017593551e-12
5.550000000000001	1.512363782440943e-12
6.0	1.4278292794205741e-12
6.5	1.35335453687129e-12
7.0	1.292681399703691e-12
7.6000000000000005	1.2376216047958163e-12
8.3	1.1935354382256736e-12
9.1	1.1568692811854844e-12
10.0	1.1221683984278695e-12
11.0	1.095648871084838e-12
12.0	1.078754131822113e-12
13.0	1.0697562931794905e-12
14.0	1.0646005017712552e-12
15.0	1.0630260602171012e-12
16.0	1.0651568316046517e-12
17.0	1.072058305277755e-12
18.0	1.0778791252035651e-12
19.200000000000003	1.0883560826436478e-12
20.6	1.1050696925628459e-12
22.200000000000003	1.1247295043964917e-12
24.0	1.14698293067863e-12
26.0	1.1727036701245378e-12
28.1	1.20423353414591e-12
30.3	1.2387560986955407e-12
32.6	1.275459126463329e-12
35.0	1.3160844674451871e-12
37.5	1.3602432300979098e-12
40.0	1.4028792897260825e-12
42.5	1.447551227903356e-12
45.0	1.4930281085377133e-12
48.0	1.5501211467283491e-12
51.5	1.6161983032793918e-12
55.5	1.6908214378977768e-12
60.0	1.7736136267540294e-12
65.0	1.8679256832054338e-12
70.0	1.9581404049223844e-12
76.0	2.0747278978636275e-12
83.0	2.2056521780377986e-12
91.0	2.3587863889277717e-12
100.0	2.5304883710201113e-12
110.0	2.7230500408866768e-12
120.0	2.916572632807449e-12
130.0	3.1131350937670384e-12
140.0	3.3076823321754893e-12
150.0	3.499425852348797e-12
160.0	3.687200477450489e-12
170.0	3.8741646205807e-12
180.0	4.0745699693801665e-12
192.0	4.30170762022447e-12
206.0	4.568851631046204e-12
222.0	4.8798607880259465e-12
240.0	5.2272443537135126e-12
260.0	5.593362431572145e-12
281.0	6.007533512130891e-12
303.0	6.430425599222593e-12
326.0	6.87346342058998e-12
350.0	7.347617517952826e-12
375.0	7.835099318909307e-12
400.0	8.297382880187764e-12
425.0	8.771690527731354e-12
450.0	9.257109481981047e-12
480.0	9.839809670991925e-12
515.0	1.0525509256621299e-11
555.0	1.1321701848354354e-11
600.0	1.220537620369363e-11
650.0	1.319136124713906e-11
700.0	1.4148679376907146e-11
760.0	1.5316469852172995e-11
830.0	1.6649770215623014e-11
910.0	1.8184677692499764e-11
1000.0	1.9876439611523705e-11
1100.0	2.1811554275621048e-11
1200.0	2.3693566148970402e-11
1300.0	2.564282817705542e-11
1400.0	2.7555039875010795e-11
1500.0	2.9451035243856634e-11
1600.0	3.133904205424034e-11
1700.0	3.3270800196862234e-11
1800.0	3.523081555784969e-11
1920.0	3.7667882868276784e-11
2060.0	4.045011460833188e-11
2220.0	4.357485192572967e-11
2400.0	4.698846643881463e-11
2600.0	5.068764981497545e-11
2810.0	5.473944339971005e-11
3030.0	5.895247782704311e-11
3260.0	6.330774728411936e-11
3500.0	6.804849839485728e-11
3750.0	7.297544791809463e-11
4000.0	7.750097464742669e-11
4250.0	8.232804330102674e-11
4500.0	8.728231164843371e-11
4800.0	9.301835430556242e-11
5150.0	9.967312243906542e-11
5550.0	1.0751061249183648e-10
6000.0	1.1599082616981628e-10
6500.0	1.2528128970628777e-10
7000.0	1.346786020886407e-10
7600.0	1.4607231443584376e-10
8300.0	1.59559776679786e-10
9100.0	1.7501375140672385e-10
10000.0	1.9260758984903756e-10
11000.0	2.1189521692658848e-10
12000.0	2.3184535140898838e-10
13000.0	2.511486204303454e-10
14000.0	2.7058416314168566e-10
15000.0	2.893503309543384e-10
16000.0	3.0874481623473137e-10
17000.0	3.2728589489179467e-10
18000.0	3.4640692412596607e-10
19200.0	3.686635561917402e-10
20600.0	3.964470979619889e-10
22200.0	4.2642017711585306e-10
24000.0	4.6060345737666033e-10
26000.0	4.987541845591823e-10
28100.0	5.394555688612109e-10
30300.0	5.799593862475503e-10
32600.0	6.245177096029469e-10
35000.0	6.698680338730326e-10
37500.0	7.19020073396699e-10
40000.0	7.682432170168264e-10
42500.0	8.185342677788853e-10
45000.0	8.673116117585702e-10
48000.0	9.273542797293413e-10
51500.0	9.965065187591241e-10
55500.0	1.0726181952013205e-09
60000.0	1.155707941366362e-09
65000.0	1.2539340589542821e-09
70000.0	1.3472502627747912e-09
76000.0	1.458200274565208e-09
83000.0	1.5929977956689126e-09
91000.0	1.7496564382818904e-09
100000.0	1.9176110742556635e-09
110000.0	2.1128040753680627e-09
120000.0	2.3066655243332532e-09
130000.0	2.498233885414098e-09
140000.0	2.6929765493176836e-09
150000.0	2.8912938995300467e-09
160000.0	3.0849247208917822e-09
170000.0	3.2738410063003012e-09
180000.0	3.465678895973051e-09
192000.0	3.706125540406868e-09
206000.0	3.978243398548604e-09
222000.0	4.286259020767856e-09
240000.0	4.63022579517962e-09
260000.0	5.012907076824716e-09
281000.0	5.400886962068622e-09
303000.0	5.813796179771813e-09
326000.0	6.2652477079748166e-09
350000.0	6.745650277283916e-09
375000.0	7.214539045842469e-09
400000.0	7.702894975940518e-09
425000.0	8.18633741042108e-09
450000.0	8.66260038585784e-09
480000.0	9.255372569070556e-09
515000.0	9.943858844163048e-09
555000.0	1.0708675304336207e-08
600000.0	1.156275936848452e-08
650000.0	1.2531505334492888e-08
700000.0	1.344075800464414e-08
760000.0	1.4575645552244682e-08
830000.0	1.5898925368590915e-08
910000.0	1.7448092737494697e-08
1000000.0	1.9173677468329906e-08
1100000.0	2.1144987634567515e-08
1200000.0	2.3113168066107306e-08
1300000.0	2.509366373137529e-08
1400000.0	2.701261539111016e-08
1500000.0	2.8887771997398703e-08
1600000.0	3.077870710596329e-08
1700000.0	3.267211009852559e-08
1800000.0	3.4558468564852035e-08
1920000.0	3.687489930050587e-08
2060000.0	3.9567375531721554e-08
2220000.0	4.261541345287844e-08
2400000.0	4.6091421871646544e-08
2600000.0	4.9907745468404655e-08
2810000.0	5.387544595679157e-08
3030000.0	5.8072177052936905e-08
3260000.0	6.264945969069039e-08
3500000.0	6.710419243099773e-08
3750000.0	7.18911700654821e-08
4000000.0	7.684221951538668e-08
4250000.0	8.179167083258729e-08
4500000.0	8.645959476853476e-08
4800000.0	9.249271585624878e-08
5150000.0	9.927160175799197e-08
5550000.0	1.0689462987227535e-07
6000000.0	1.1528702055534061e-07
6500000.0	1.249997151808445e-07
7000000.0	1.342657529862758e-07
7600000.0	1.4562503539999734e-07
8300000.0	1.588485113537709e-07
9100000.0	1.744498874700888e-07
10000000.0	1.9177519266212395e-07
11000000.0	2.1136473946999825e-07
12000000.0	2.3075060454057613e-07
13000000.0	2.5055555185763144e-07
14000000.0	2.69882104973298e-07
15000000.0	2.886899723960668e-07
16000000.0	3.077726934565584e-07
17000000.0	3.2767134283110234e-07
18000000.0	3.465349237406648e-07
19200000.0	3.700505735571846e-07
20600000.0	3.9764642352138987e-07
22200000.0	4.2847079637142114e-07
24000000.0	4.6256222304161356e-07
26000000.0	5.00427756702525e-07
28100000.0	5.416037167905926e-07
30300000.0	5.850225508679945e-07
32600000.0	6.304019008065435e-07
35000000.0	6.762676518550865e-07
37500000.0	7.257859407916714e-07
40000000.0	7.713992577964462e-07
42500000.0	8.188159045381058e-07
45000000.0	8.659804874708042e-07
48000000.0	9.236063535444579e-07
51500000.0	9.90735481000404e-07
55500000.0	1.0687362543583951e-06
60000000.0	1.151912191027552e-06
65000000.0	1.247360412676197e-06
70000000.0	1.3414074818758995e-06
76000000.0	1.456710001430187e-06
83000000.0	1.5915843195230552e-06
91000000.0	1.748245278048206e-06
100000000.0	1.921512183139099e-06
110000000.0	2.114745259863951e-06
120000000.0	2.3055889758191265e-06
130000000.0	2.496704214800473e-06
140000000.0	2.6897634457030783e-06
150000000.0	2.8793647861986037e-06
160000000.0	3.073502077310941e-06
170000000.0	3.2664753720719152e-06
180000000.0	3.454350485696747e-06
192000000.0	3.6837222651967714e-06
206000000.0	3.9561949858271305e-06
222000000.0	4.2630721271305965e-06
240000000.0	4.610614904664785e-06
260000000.0	5.0067384427925714e-06
281000000.0	5.4135214818743415e-06
303000000.0	5.847321223419741e-06
326000000.0	6.2760480271953076e-06
350000000.0	6.742596102656037e-06
375000000.0	7.220577319049113e-06
400000000.0	7.692832531784409e-06
425000000.0	8.169515893998237e-06
450000000.0	8.662087574946343e-06
480000000.0	9.22913747501679e-06
515000000.0	9.898401497506536e-06
555000000.0	1.0678588848109382e-05
600000000.0	1.1511363588952882e-05
650000000.0	1.2486678916643274e-05
700000000.0	1.3428467804331086e-05
760000000.0	1.4588399378197819e-05
