0.012	2.6314200303229833e-05
0.013000000000000001	1.2232584766851175e-05
0.014000000000000002	6.0928645207113296e-06
0.015	3.6368271211534325e-06
0.016	1.747635787448371e-06
0.017	1.0389986671732424e-06
0.018000000000000002	7.282225439115957e-07
0.019200000000000005	4.799370931571943e-07
0.020600000000000004	2.4791349087025786e-07
0.022199999999999998	1.604422092912179e-07
0.024	1.1705760869184372e-07
0.026000000000000002	6.839593426074515e-08
0.028100000000000003	4.015169859228695e-08
0.0303	2.6875590513081827e-08
0.032600000000000004	1.9092361374950856e-08
0.035	1.3674059001930391e-08
0.037500000000000006	9.850599554641756e-09
0.04000000000000001	7.0968736351611665e-09
0.042499999999999996	5.396174444228209e-09
0.045	4.335542603722901e-09
0.048	3.497078694374879e-09
0.051500000000000004	2.9302051947126872e-09
0.05550000000000001	2.3283845920482425e-09
0.06	1.8097758697863586e-09
0.065	1.4069578653282635e-09
0.07	1.1439240136707703e-09
0.07600000000000001	9.170414828340514e-10
0.08300000000000002	7.586622197767523e-10
0.091	6.287393969099326e-10
0.1	5.251484555021764e-10
0.11000000000000001	4.2864144463834946e-10
0.12	3.654444629850362e-10
0.13	3.214376409012471e-10
0.14	2.8746452293861e-10
0.15000000000000002	2.5835910442151984e-10
0.16000000000000003	2.368175559243869e-10
0.17000000000000004	2.2125420601076286e-10
0.18000000000000005	2.0758498205303884e-10
0.192	1.9511711438577116e-10
0.20600000000000002	1.8360970153524014e-10
0.22200000000000003	1.711790547109515e-10
0.24	1.605599445084524e-10
0.26	1.5090526205464732e-10
0.375	1.2581365043526541e-10
0.4	1.221150875972321e-10
0.42500000000000004	1.2062125975720811e-10
0.45	1.1964964025566482e-10
0.4800000000000001	1.1849456189539216e-10
0.515	1.1749796035562205e-10
0.555	1.1735589598275153e-10
0.6000000000000001	1.1685777183494097e-10
0.6500000000000001	1.1694154331357528e-10
0.7000000000000001	1.1655862832120294e-10
0.76	1.1689950534775518e-10
0.8300000000000001	1.1713451166506398e-10
0.9100000000000001	1.1927280736987153e-10
1.0	1.2159147717954926e-10
1.1	1.2660782817866905e-10
1.2000000000000002	1.300056486774808e-10
1.3	1.3390145477913687e-10
1.4000000000000001	1.37296031085381e-10
1.5	1.403764121955698e-10
1.6	1.4273169050644062e-10
1.7000000000000002	1.471644128190179e-10
1.8	1.514418442249657e-10
1.92	1.554009994498111e-10
2.06	1.6006347078577132e-10
2.22	1.6613819461423006e-10
2.4000000000000004	1.729309658506359e-10
2.6	1.804576989992696e-10
2.81	1.885315628470777e-10
3.03	1.9923255763634026e-10
3.2600000000000002	2.0862586588148315e-10
3.5	2.1791227100955916e-10
3.75	2.2568075749662265e-10
4.0	2.3745909967855947e-10
4.25	2.444004004741175e-10
4.5	2.520576171201997e-10
4.800000000000001	2.6377759200818e-10
5.15	2.7897681092003945e-10
5.550000000000001	2.901072782116287e-10
6.0	3.064355463006841e-10
6.5	3.245525336521334e-10
7.0	3.429555647787956e-10
7.6000000000000005	3.650585601284983e-10
8.3	3.889520389315525e-10
9.1	4.1581402778581286e-10
10.0	4.480892173309638e-10
11.0	4.845853370720308e-10
12.0	5.105259896268291e-10
13.0	5.493081289939415e-10
14.0	5.847639661022768e-10
15.0	6.134069659432792e-10
16.0	6.433704951474334e-10
17.0	6.81728664637514e-10
18.0	7.119909025887494e-10
19.200000000000003	7.624237059379009e-10
20.6	8.104976933474775e-10
22.200000000000003	8.548336524764802e-10
24.0	9.288084225291459e-10
26.0	1.000154555470708e-09
28.1	1.065668315928926e-09
30.3	1.1418934061750877e-09
32.6	1.2293989657271107e-09
35.0	1.311954199787838e-09
37.5	1.3838868495855779e-09
40.0	1.4770205976955182e-09
42.5	1.5587787272157632e-09
45.0	1.6326061488173681e-09
48.0	1.705365363000522e-09
51.5	1.8515991470513164e-09
55.5	1.9598480783363443e-09
60.0	2.116901742079155e-09
65.0	2.271131808161285e-09
70.0	2.4459951574101326e-09
76.0	2.5887619729961945e-09
83.0	2.7904797702494926e-09
91.0	3.000333905454713e-09
100.0	3.334214107186875e-09
110.0	3.675164106585842e-09
120.0	4.03182861840483e-09
130.0	4.487286196671825e-09
140.0	4.898753393010159e-09
150.0	5.222436978538447e-09
160.0	5.4907157754335e-09
170.0	5.766817984013278e-09
180.0	6.064455490849651e-09
192.0	6.353708366982464e-09
206.0	6.701900601384637e-09
222.0	7.3167009255560925e-09
240.0	7.966351495211243e-09
260.0	8.471376535621742e-09
281.0	9.294481011832724e-09
303.0	9.97701257413423e-09
326.0	1.0809985814983422e-08
350.0	1.1492209253869638e-08
375.0	1.2322231548514982e-08
400.0	1.2900821456130314e-08
425.0	1.3667832695022649e-08
450.0	1.4307055881284216e-08
480.0	1.513166141898065e-08
515.0	1.6427708996435735e-08
555.0	1.814315256225898e-08
600.0	1.9618858348827166e-08
650.0	2.1363047014132837e-08
700.0	2.283570163117916e-08
760.0	2.4287394549401555e-08
830.0	2.5288281324982833e-08
910.0	2.6907639163410767e-08
1000.0	2.984687214796249e-08
1100.0	3.354598507905477e-08
1200.0	3.700176864471482e-08
1300.0	4.1439167491109036e-08
1400.0	4.647945305058253e-08
1500.0	4.914318440418566e-08
1600.0	5.1384763323333255e-08
1700.0	5.4260679879981436e-08
1800.0	5.780141587472739e-08
1920.0	6.184426609973979e-08
2060.0	6.54167253236168e-08
2220.0	7.13002715748308e-08
2400.0	7.667890098385171e-08
2600.0	8.345470318655174e-08
2810.0	8.731900939315905e-08
3030.0	9.554027807621704e-08
3260.0	1.0391888226077189e-07
3500.0	1.0922437064534046e-07
3750.0	1.1487838336468963e-07
4000.0	1.2326016839281455e-07
4250.0	1.3159973952742332e-07
4500.0	1.3677482319482475e-07
4800.0	1.4979339666621815e-07
5150.0	1.607797035552629e-07
5550.0	1.7374658371055135e-07
6000.0	1.8029008615878085e-07
6500.0	1.94386825148121e-07
7000.0	2.1185987140973078e-07
7600.0	2.3051598540175733e-07
8300.0	2.43228093135431e-07
9100.0	2.742146590689754e-07
10000.0	3.0149666989177183e-07
11000.0	3.3937831233853125e-07
12000.0	3.7472736284265827e-07
13000.0	4.2183615652155975e-07
14000.0	4.463848007068763e-07
15000.0	4.80315932858993e-07
16000.0	5.026057411682568e-07
17000.0	5.250427597299375e-07
18000.0	5.541768442773435e-07
19200.0	6.021924108879196e-07
20600.0	6.377342672250526e-07
22200.0	6.911634490440374e-07
24000.0	7.493461910002625e-07
26000.0	7.879145831672168e-07
28100.0	8.289413489050903e-07
30300.0	9.080607023298126e-07
32600.0	9.72418608375535e-07
35000.0	1.0436289150604271e-06
37500.0	1.151768873874269e-06
40000.0	1.2621636309689555e-06
42500.0	1.3663707546656738e-06
45000.0	1.4570414080668983e-06
48000.0	1.5806199261740712e-06
51500.0	1.651873472766013e-06
55500.0	1.7334235579182424e-06
60000.0	1.856926376471637e-06
65000.0	2.0314986668240906e-06
70000.0	2.1948728575528182e-06
76000.0	2.4029860041753174e-06
83000.0	2.6832688710144254e-06
91000.0	2.816355699871582e-06
100000.0	3.021451564932012e-06
110000.0	3.3509930407369482e-06
120000.0	3.6060449993618674e-06
130000.0	3.988770563674434e-06
140000.0	4.46731214131753e-06
150000.0	4.890470118622886e-06
160000.0	5.1640958167846484e-06
170000.0	5.532659369249426e-06
180000.0	5.605683136181721e-06
192000.0	6.0570094402194325e-06
206000.0	6.507722969051654e-06
222000.0	6.85667461245317e-06
240000.0	7.3926955003952575e-06
260000.0	8.148232154659758e-06
281000.0	8.454606374483573e-06
303000.0	9.03467359945156e-06
326000.0	9.903096681033928e-06
350000.0	1.0698832823177217e-05
375000.0	1.1411917606643931e-05
400000.0	1.2333480846604969e-05
425000.0	1.3208681002613819e-05
450000.0	1.4059535497156107e-05
480000.0	1.4953742725811393e-05
515000.0	1.6293864671316946e-05
555000.0	1.729244934387047e-05
600000.0	1.794462532751542e-05
650000.0	1.9210126871843815e-05
700000.0	2.095799798215973e-05
760000.0	2.259285610577341e-05
830000.0	2.4698978570691343e-05
910000.0	2.757714814864593e-05
1000000.0	3.104177293584265e-05
1100000.0	3.4397478657286356e-05
1200000.0	3.800707159900072e-05
1300000.0	4.23693271238295e-05
1400000.0	4.686746667665864e-05
1500000.0	4.948537857609971e-05
1600000.0	5.0379597931387366e-05
1700000.0	5.390947185538672e-05
1800000.0	5.668170396144425e-05
1920000.0	5.767492905544541e-05
2060000.0	6.134415100289351e-05
2220000.0	6.895086131392175e-05
2400000.0	7.462512971284958e-05
2600000.0	7.842053658267463e-05
2810000.0	8.627427101641517e-05
3030000.0	9.270753865052634e-05
3260000.0	9.920006927105069e-05
3500000.0	0.00010669112670126179
3750000.0	0.00011723749629911228
4000000.0	0.00012380703724319806
4250000.0	0.00013356554532099828
4500000.0	0.00014111034904370711
4800000.0	0.00014749786889542123
5150000.0	0.00015929487578879664
5550000.0	0.00017526959202035947
6000000.0	0.00018521505063268193
6500000.0	0.0002013181865844036
7000000.0	0.00022060037043919426
7600000.0	0.0002370175849755693
8300000.0	0.00025300187992078656
9100000.0	0.0002707190047252442
10000000.0	0.00030288105105586555
11000000.0	0.00032667893737633075
12000000.0	0.0003521833915198023
13000000.0	0.00039580661153596055
14000000.0	0.0004412596758354132
15000000.0	0.00046743314340880394
16000000.0	0.0005078706079047246
17000000.0	0.0005547393592150631
18000000.0	0.0005824608605281291
19200000.0	0.0006233218990628235
20600000.0	0.0006712765631556325
22200000.0	0.0006979443120413304
24000000.0	0.0007537087594387854
26000000.0	0.0008009425458056001
28100000.0	0.0008459918741290776
30300000.0	0.000896559634578496
32600000.0	0.0009891480449848433
35000000.0	0.0010597867892630241
37500000.0	0.0011251313601072256
40000000.0	0.0012114607830901727
42500000.0	0.0012869153326087466
45000000.0	0.0013734837063554687
48000000.0	0.0014606863720731202
51500000.0	0.0016017466154407758
55500000.0	0.001699713575573367
60000000.0	0.0018681227756864609
65000000.0	0.0019773723095772226
70000000.0	0.0021511385109485486
76000000.0	0.0023645719844512126
83000000.0	0.0025187708422357786
91000000.0	0.002651623153640843
100000000.0	0.0029153991275208354
110000000.0	0.0031956780679448303
120000000.0	0.0033023545504883172
130000000.0	0.0035282035760442498
140000000.0	0.004015416204645374
150000000.0	0.0044106332649521416
160000000.0	0.004745797548625299
170000000.0	0.00527517524312297
180000000.0	0.005760112902747326
192000000.0	0.006114101177323223
206000000.0	0.006339011717103486
222000000.0	0.006945198337460013
240000000.0	0.0075490094135719395
260000000.0	0.008357790553494051
281000000.0	0.008958751157553789
303000000.0	0.009837525979444092
326000000.0	0.010524818149284056
350000000.0	0.010898223750594382
375000000.0	0.011496046883827991
400000000.0	0.012639192755408405
425000000.0	0.013486686366145917
450000000.0	0.014167151127690153
480000000.0	0.01533585109393576
515000000.0	0.01660219929471822
555000000.0	0.017581924544433185
600000000.0	0.0190196314453822
650000000.0	0.020444221410934087
700000000.0	0.022218191957049736
760000000.0	0.024275033611480937
