0.012	0.00040624288848296213
0.013000000000000001	0.00036792105783302917
0.014000000000000002	0.00011495444565843677
0.015	1.8524591866645698e-05
0.016	1.3628137974830285e-05
0.017	7.948071443245211e-06
0.018000000000000002	7.26609711812035e-06
0.019200000000000005	6.08929411745269e-06
0.020600000000000004	3.4818780182531398e-06
0.022199999999999998	2.0798190489772355e-06
0.024	1.710973429469919e-06
0.026000000000000002	8.845759668429256e-07
0.028100000000000003	6.97298014237825e-07
0.0303	4.630545763810846e-07
0.032600000000000004	3.6989082600077696e-07
0.035	2.749611706116295e-07
0.037500000000000006	1.9391336146840537e-07
0.04000000000000001	1.3750415641481106e-07
0.042499999999999996	1.0468655444737448e-07
0.045	8.014213205157946e-08
0.048	6.01011483616737e-08
0.051500000000000004	4.708492092992612e-08
0.05550000000000001	3.502906835486741e-08
0.06	2.6389858573376178e-08
0.065	1.8650540165282265e-08
0.07	1.4479101969588438e-08
0.07600000000000001	1.0686448515994705e-08
0.08300000000000002	8.258898858648089e-09
0.091	5.9980750912426745e-09
0.1	4.325196512145582e-09
0.11000000000000001	3.0271103683557797e-09
0.12	2.2137852707031568e-09
0.13	1.658685061957527e-09
0.14	1.2974086772971043e-09
0.15000000000000002	1.0439345920865632e-09
0.16000000000000003	8.608706934704936e-10
0.17000000000000004	7.18603578214638e-10
0.18000000000000005	6.092096820428184e-10
0.192	5.129286098906633e-10
0.20600000000000002	4.3197674702820066e-10
0.22200000000000003	3.5879372252288224e-10
0.24	2.963095145565525e-10
0.26	2.4155260193584206e-10
0.281	2.015562161198549e-10
0.30300000000000005	1.7039085799524693e-10
0.32600000000000007	1.457802980712658e-10
0.35000000000000003	1.265714869163551e-10
0.375	1.103399504707613e-10
0.4	9.755888586437518e-11
0.42500000000000004	8.753988613764115e-11
0.45	7.942073145833933e-11
0.4800000000000001	7.166716592039094e-11
0.515	6.471633852328596e-11
0.555	5.817406912466079e-11
0.6000000000000001	5.214015873221147e-11
0.6500000000000001	4.6649980650790295e-11
0.7000000000000001	4.244246722876745e-11
0.76	3.87662029852913e-11
0.8300000000000001	3.550214080617552e-11
1.3	2.4493791374337302e-11
1.4000000000000001	2.3412280995188883e-11
1.5	2.2557384388112678e-11
1.6	2.1867777859808387e-11
1.7000000000000002	2.1299573291648448e-11
1.8	2.0801284033334015e-11
1.92	2.037372812049102e-11
2.06	1.9986785878007186e-11
2.22	1.9637929376790627e-11
2.4000000000000004	1.93387491193015e-11
2.6	1.9124259923565188e-11
2.81	1.8984616848491355e-11
3.03	1.8904546666220857e-11
3.2600000000000002	1.890859602556926e-11
3.5	1.897395818108511e-11
3.75	1.9074744527729227e-11
4.0	1.9228773475038346e-11
4.25	1.9432065639327825e-11
4.5	1.9653471904476917e-11
4.800000000000001	1.9954500379273742e-11
5.15	2.0316911930299605e-11
5.550000000000001	2.076193426130362e-11
6.0	2.128673629815583e-11
6.5	2.187312336760067e-11
7.0	2.2489722512948543e-11
7.6000000000000005	2.327383109596439e-11
8.3	2.420961923564601e-11
9.1	2.5277027988987362e-11
10.0	2.6510993117629596e-11
11.0	2.7892693122270847e-11
12.0	2.932020399464224e-11
13.0	3.074472477573274e-11
14.0	3.216348353875682e-11
15.0	3.360656969361143e-11
16.0	3.50290193724378e-11
17.0	3.6414213052176416e-11
18.0	3.780314455312813e-11
19.200000000000003	3.9490279688549236e-11
20.6	4.149776068501652e-11
22.200000000000003	4.380457713544294e-11
24.0	4.635687070474709e-11
